Activation,Padding,DropOut,Balanceo,Optimizador,FiltroCNN,FiltrosCapa,Pooling,CapasPM,ValLoss,TrainLoss,ValAcc,TrainAcc
relu,Falso,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.309714677287083,4.405286078359566,0.11764705926179884,0.1323529481887817
relu,Falso,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.2793165655697094,3.5645571596482215,0.1862745136022568,0.34068626165390015
relu,Falso,Drop0.25,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.2794323505139817,3.412107131060432,0.1764705926179886,0.3725490272045136
relu,Falso,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.0467196796454634,2.6920259045619592,0.31862744688987726,0.49632352590560913
relu,Falso,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.9561191516764025,2.807987292607625,0.36274510622024536,0.481617659330368
relu,Falso,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.5852890996371996,2.478318798775766,0.48529410362243647,0.5674019455909729
relu,Falso,Drop0.25,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.624269319515602,2.7806085605247346,0.46568626165390015,0.4926470518112183
relu,Falso,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.3341177304585776,4.032326090569589,0.1323529481887817,0.2352941185235977
relu,Falso,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.3186394700817035,4.432597740023744,0.10784313827753068,0.13725490868091583
relu,Falso,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.15716483779982,2.8690762332841455,0.24509803950786593,0.47549018263816833
relu,Falso,Drop0.25,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",3Capas,2.097751353301254,2.82105697370043,0.29901960492134094,0.4571078419685364
relu,Falso,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.147996614961063,2.3953386101068235,0.28431373834609985,0.5735294222831726
relu,Falso,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.948394167656992,2.701309278899548,0.30392158031463623,0.4791666567325592
relu,Falso,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.8161966192956065,2.978925807803285,0.3725490272045136,0.4424019753932953
relu,Falso,Drop0.25,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.9283587394976147,2.9997898316850846,0.28921568393707275,0.4289215803146362
relu,Falso,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.3521316098231897,4.398359887740192,0.1323529481887817,0.13725490868091583
relu,Falso,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.3059347423852654,3.979347556245093,0.1764705926179886,0.2340686321258545
relu,Falso,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.276195953874027,3.4714193905101105,0.24509803950786593,0.34558823704719543
relu,Falso,Drop0.25,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.218867231817806,3.2160155819911584,0.24509803950786593,0.4007352888584137
relu,Falso,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.0253917329451614,1.9960709740133848,0.4313725531101226,0.6397058963775635
relu,Falso,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.9528108671599744,2.7179264835282866,0.3872548937797546,0.4779411852359772
relu,Falso,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.624416341968611,2.2534081187902713,0.48529410362243647,0.563725471496582
relu,Falso,Drop0.25,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.7439570800930844,2.6089853866427553,0.4215686321258545,0.5024510025978088
relu,Falso,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.332676312502693,4.32251516977946,0.12745098769664764,0.14950980246067047
relu,Falso,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.278824698691275,4.0561137853884235,0.14215686917304993,0.23161764442920685
relu,Falso,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",2Capas,2.127811020495845,3.040411491020053,0.25980392098426813,0.4497548937797546
relu,Falso,Drop0.25,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",3Capas,2.171909925984401,3.2448275136012654,0.2647058963775635,0.4007352888584137
relu,Falso,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,1.8281477666368673,1.3980649546080943,0.40196079015731806,0.5330882072448729
relu,Falso,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.7152211969973992,1.2707050571254654,0.406862735748291,0.5723039507865906
relu,Falso,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.7814403164620491,1.8196005821228027,0.3529411852359772,0.33946079015731806
relu,Falso,Drop0.5,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,1.9045813130397424,1.956069735919728,0.3823529481887817,0.2965686321258545
relu,Falso,Drop0.5,Falso,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.265895333944582,2.1544860765045764,0.18137255311012268,0.22181372344493863
relu,Falso,Drop0.5,Falso,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.1157063012029607,1.491751598376854,0.28431373834609985,0.4718137383460999
relu,Falso,Drop0.5,Falso,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.077017449865154,1.7101552860409603,0.27450981736183167,0.4117647111415863
relu,Falso,Drop0.5,Falso,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.070767701840868,1.844219679925956,0.2647058963775635,0.33578431606292725
relu,Falso,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.604011897947274,1.165110190709432,0.5147058963775635,0.6004902124404907
relu,Falso,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.5488907309139477,0.928366319805968,0.49019607901573187,0.6727941036224365
relu,Falso,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.7055027812134986,1.8459739685058596,0.4803921580314636,0.3480392098426819
relu,Falso,Drop0.5,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.058434037601246,2.0628246793559954,0.24509803950786593,0.24264705181121823
relu,Falso,Drop0.5,Falso,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.250877102216085,1.6665063044604131,0.29411765933036804,0.44362744688987726
relu,Falso,Drop0.5,Falso,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.0844782357122384,1.4776959255629896,0.31862744688987726,0.48774510622024536
relu,Falso,Drop0.5,Falso,adam,"(3, 3)",[32],"(3, 3)",2Capas,1.9547233791912304,1.2836084412593467,0.3872548937797546,0.5723039507865906
relu,Falso,Drop0.5,Falso,adam,"(3, 3)",[32],"(3, 3)",3Capas,1.9879441004173428,1.5770663373610552,0.28921568393707275,0.4166666567325592
relu,Falso,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,1.869941636627796,1.3069575838014191,0.3725490272045136,0.5465686321258545
relu,Falso,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.7661639218236886,1.2673024149502023,0.4166666567325592,0.5625
relu,Falso,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.923786771063711,1.978373733221316,0.3676470518112183,0.26348039507865906
relu,Falso,Drop0.5,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.0674573790793325,2.113503222372018,0.25,0.24264705181121823
relu,Falso,Drop0.5,Falso,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.2581546820846254,2.2108531652712355,0.18137255311012268,0.19607843458652496
relu,Falso,Drop0.5,Falso,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.193797726257175,1.6397284713445923,0.24509803950786593,0.4497548937797546
relu,Falso,Drop0.5,Falso,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.1556374886456657,1.634231167681077,0.25,0.4203431308269501
relu,Falso,Drop0.5,Falso,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.040029843648275,1.5184030158846986,0.27450981736183167,0.4607843160629272
relu,Falso,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.6642657892376769,1.2287511381448484,0.4950980246067047,0.5784313678741455
relu,Falso,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.5496970438489728,1.0923624272439991,0.4950980246067047,0.6360294222831726
relu,Falso,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.8988409252727732,1.9552886906792133,0.3578431308269501,0.3026960790157318
relu,Falso,Drop0.5,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.175304482964908,2.165783494126563,0.20098039507865903,0.1936274468898773
relu,Falso,Drop0.5,Falso,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.230080679351208,1.8865088060790416,0.22549019753932953,0.3272058963775635
relu,Falso,Drop0.5,Falso,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.1519985759959503,1.8893948746662517,0.2549019753932953,0.31495097279548645
relu,Falso,Drop0.5,Falso,adamax,"(3, 3)",[32],"(3, 3)",2Capas,1.9142987657995785,1.4344505983240463,0.3725490272045136,0.5024510025978088
relu,Falso,Drop0.5,Falso,adamax,"(3, 3)",[32],"(3, 3)",3Capas,1.958229095328088,1.455908882851694,0.3382352888584137,0.481617659330368
relu,Falso,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,1.868582229988248,1.4767611868241255,0.3480392098426819,0.4791666567325592
relu,Falso,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.7764062717849132,1.298237220913756,0.40196079015731806,0.5674019455909729
relu,Falso,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.8490591797174192,1.8605787099576463,0.3578431308269501,0.32475489377975464
relu,Falso,Drop0.5,Falso,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.1072930915682924,2.1267450276543114,0.2303921580314636,0.21200980246067047
relu,Falso,Drop0.5,Falso,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.2604940101212145,1.5536488878960704,0.25980392098426813,0.4534313678741455
relu,Falso,Drop0.5,Falso,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.1908681579664644,1.6291068091112024,0.2647058963775635,0.4448529481887817
relu,Falso,Drop0.5,Falso,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.0435273600559607,1.4060252881517596,0.3284313678741455,0.5196078419685364
relu,Falso,Drop0.5,Falso,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.018125718715144,1.623556934150995,0.30392158031463623,0.4080882370471954
relu,Falso,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.631484978339251,1.2802606236700915,0.4950980246067047,0.5551470518112184
relu,Falso,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.5554760752939711,1.1712666598020816,0.4803921580314636,0.6164215803146361
relu,Falso,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.7291178866928698,1.852041969112321,0.42647057771682734,0.32475489377975464
relu,Falso,Drop0.5,Falso,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,1.9518196723040409,1.9842097712498084,0.2303921580314636,0.2487745136022568
relu,Falso,Drop0.5,Falso,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.262908224966012,1.7538629069047815,0.2549019753932953,0.38357841968536377
relu,Falso,Drop0.5,Falso,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.045577039905623,1.2622287483776315,0.3333333432674408,0.5955882072448729
relu,Falso,Drop0.5,Falso,nadam,"(3, 3)",[32],"(3, 3)",2Capas,1.987207887219448,1.5337135137296187,0.3382352888584137,0.4595588147640228
relu,Falso,Drop0.5,Falso,nadam,"(3, 3)",[32],"(3, 3)",3Capas,1.850982341111875,1.4752032663307937,0.3725490272045136,0.4803921580314636
relu,Falso,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,1.9880086674409756,2.0622670463487207,0.36274510622024536,0.6446078419685364
relu,Falso,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.8825755493313656,2.494269936692481,0.3480392098426819,0.5710784196853638
relu,Falso,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,1.9429492669947008,3.586062889473111,0.30392158031463623,0.3296568691730499
relu,Falso,Drop0.5,Verdadero,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.207125084072936,4.079048642925188,0.19607843458652496,0.2156862765550613
relu,Falso,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.305522829878564,4.360219151365992,0.13725490868091583,0.15808823704719543
relu,Falso,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.276433070500692,3.8647236169553274,0.18137255311012268,0.25
relu,Falso,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(3, 3)",2Capas,2.15254481867248,2.4938399557973825,0.27941176295280457,0.5514705777168274
relu,Falso,Drop0.5,Verdadero,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.1589622848174153,2.9329590236439422,0.2549019753932953,0.44362744688987726
relu,Falso,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.7250115100075216,2.3572066905451754,0.4607843160629272,0.5759803652763367
relu,Falso,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.7525295369765337,2.294666701672124,0.42647057771682734,0.6053921580314636
relu,Falso,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.847886552997664,3.4393835535236432,0.3480392098426819,0.3088235259056092
relu,Falso,Drop0.5,Verdadero,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.0588488087934604,3.9104002877777697,0.20098039507865903,0.1862745136022568
relu,Falso,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.300302844421536,3.35489457728816,0.22549019753932953,0.3725490272045136
relu,Falso,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(2, 2)",3Capas,2.285353831216401,2.639215170168409,0.2647058963775635,0.5441176295280457
relu,Falso,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(3, 3)",2Capas,2.056264671624876,2.374671445173376,0.30392158031463623,0.5588235259056091
relu,Falso,Drop0.5,Verdadero,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.146744643940645,2.476115236095353,0.2401960790157318,0.5245097875595093
relu,Falso,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.006381551424662,2.497646990944357,0.30392158031463623,0.5416666865348816
relu,Falso,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.9491074155358707,2.6921226651060817,0.28431373834609985,0.4987744987010956
relu,Falso,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.0912411797280406,3.8853208457722386,0.2696078419685364,0.25245097279548645
relu,Falso,Drop0.5,Verdadero,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.2596805282667574,4.220637171876197,0.19117647409439087,0.19240196049213407
relu,Falso,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.2926253103742407,4.1465598181182255,0.1617647111415863,0.2144607901573181
relu,Falso,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.3118495987910848,3.9895735581715903,0.1323529481887817,0.2303921580314636
relu,Falso,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.2549620843401144,3.5895745847739424,0.19607843458652496,0.3480392098426819
relu,Falso,Drop0.5,Verdadero,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.2142048793680527,3.155020648357915,0.25,0.3897058963775634
relu,Falso,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.7509654292873307,1.956784641041475,0.4803921580314636,0.6384803652763367
relu,Falso,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.831484401927275,2.233944158928067,0.3921568691730499,0.594362735748291
relu,Falso,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,2.085929886967528,3.940233978570676,0.27450981736183167,0.227941170334816
relu,Falso,Drop0.5,Verdadero,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.1775013231763647,4.016421533098408,0.1666666716337204,0.15808823704719543
relu,Falso,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.29849731688406,3.800194702896417,0.1715686321258545,0.2855392098426819
relu,Falso,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.3049057044234926,4.984273106444116,0.08333333581686019,0.09068627655506134
relu,Falso,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.0176469368093155,2.6557761407365987,0.29901960492134094,0.5073529481887816
relu,Falso,Drop0.5,Verdadero,adamax,"(3, 3)",[32],"(3, 3)",3Capas,2.109939072646347,2.9310097507402006,0.2696078419685364,0.42769607901573187
relu,Falso,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",2Capas,1.9286586747449987,2.878599788628372,0.3480392098426819,0.4950980246067047
relu,Falso,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(2, 2)",3Capas,1.929586698027218,1.7627629252041088,0.3725490272045136,0.6924019455909729
relu,Falso,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.0014486499861177,3.693600832247266,0.3137255012989044,0.25612744688987726
relu,Falso,Drop0.5,Verdadero,nadam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.2536353363710293,4.227208904191559,0.19607843458652496,0.17279411852359772
relu,Falso,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",2Capas,2.2940088954626345,4.135441574395872,0.13725490868091583,0.21813724935054776
relu,Falso,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(2, 2)",3Capas,2.2548082950068453,3.7651470876207536,0.2156862765550613,0.28799018263816833
relu,Falso,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",2Capas,2.1845087046716727,3.263217135971668,0.22058823704719543,0.3946078419685364
relu,Falso,Drop0.5,Verdadero,nadam,"(2, 2)",[32],"(3, 3)",3Capas,2.1170218411613915,2.8402467521966672,0.29901960492134094,0.4705882370471954
relu,Falso,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",2Capas,1.8096298961078416,2.1296055083181344,0.3872548937797546,0.5980392098426819
relu,Falso,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(2, 2)",3Capas,1.8189160566703944,2.2990019368190397,0.3529411852359772,0.5784313678741455
relu,Falso,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",2Capas,1.786185580141404,3.6455709046008535,0.4117647111415863,0.3174019753932953
relu,Falso,Drop0.5,Verdadero,nadam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.209256261002784,4.163783606360941,0.18137255311012268,0.1936274468898773
relu,Falso,Drop0.5,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",2Capas,2.301360798817055,2.872995138168335,0.24509803950786593,0.48529410362243647
relu,Falso,Drop0.5,Verdadero,nadam,"(3, 3)",[32],"(2, 2)",3Capas,2.2486541247835348,2.8012733552970137,0.28431373834609985,0.4742647111415863
relu,Falso,Drop0.5,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",2Capas,2.1146568597531785,3.3818216604344986,0.2401960790157318,0.375
relu,Falso,Drop0.5,Verdadero,nadam,"(3, 3)",[32],"(3, 3)",3Capas,2.1539533746008774,3.4813047109865676,0.2156862765550613,0.31004902720451355
relu,Falso,Drop0.75,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.0568562465555527,1.9170651786467607,0.30392158031463623,0.3272058963775635
relu,Falso,Drop0.75,Falso,adam,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.2691286077686383,2.2077919174643124,0.14215686917304993,0.19117647409439087
relu,Falso,Drop0.75,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.2558397826026466,2.2095236264023126,0.1666666716337204,0.17034313082695007
relu,Falso,Drop0.75,Falso,adam,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.291820979585834,2.288797149471208,0.11274509876966476,0.1323529481887817
relu,Falso,Drop0.75,Falso,adam,"(2, 2)",[32],"(2, 2)",2Capas,2.1202346016378963,1.4319779218411912,0.29901960492134094,0.5134803652763367
relu,Falso,Drop0.75,Falso,adam,"(2, 2)",[32],"(2, 2)",3Capas,2.038253335391774,1.4465041721568388,0.30392158031463623,0.5073529481887816
relu,Falso,Drop0.75,Falso,adam,"(2, 2)",[32],"(3, 3)",2Capas,1.987754768016292,1.2323521235409904,0.3529411852359772,0.5833333134651184
relu,Falso,Drop0.75,Falso,adam,"(2, 2)",[32],"(3, 3)",3Capas,2.2312259674072266,1.947714237605824,0.1715686321258545,0.28799018263816833
relu,Falso,Drop0.75,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.0568941901711857,2.065588165731991,0.25980392098426813,0.2303921580314636
relu,Falso,Drop0.75,Falso,adam,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.2118145531299067,2.1943355775346944,0.1666666716337204,0.18382352590560916
relu,Falso,Drop0.75,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",2Capas,2.292375120462156,2.2862525360257018,0.11274509876966476,0.1360294073820114
relu,Falso,Drop0.75,Falso,adam,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.292066793815762,2.2875757404402193,0.11274509876966476,0.13357843458652496
relu,Falso,Drop0.75,Falso,adam,"(3, 3)",[32],"(2, 2)",2Capas,2.043238387388341,1.188150835972206,0.3235294222831726,0.6017156839370728
relu,Falso,Drop0.75,Falso,adam,"(3, 3)",[32],"(2, 2)",3Capas,1.985897840238085,1.3577030920514874,0.3235294222831726,0.5257353186607361
relu,Falso,Drop0.75,Falso,adam,"(3, 3)",[32],"(3, 3)",2Capas,1.9966176701527016,1.6717564311682007,0.3088235259056092,0.4093137383460999
relu,Falso,Drop0.75,Falso,adam,"(3, 3)",[32],"(3, 3)",3Capas,2.231821803485646,2.1215727095510446,0.1715686321258545,0.20098039507865903
relu,Falso,Drop0.75,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",2Capas,2.1695090415431,2.1542522206025967,0.20098039507865903,0.1985294073820114
relu,Falso,Drop0.75,Falso,adamax,"(2, 2)","[32, 16]","(2, 2)",3Capas,2.2819349204792694,2.210358624364816,0.13725490868091583,0.18259803950786593
relu,Falso,Drop0.75,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",2Capas,2.2768469978781307,2.2616930989658126,0.1666666716337204,0.1617647111415863
relu,Falso,Drop0.75,Falso,adamax,"(2, 2)","[32, 16]","(3, 3)",3Capas,2.29231045292873,2.2892961128085267,0.11274509876966476,0.12867647409439087
relu,Falso,Drop0.75,Falso,adamax,"(2, 2)",[32],"(2, 2)",2Capas,2.1547158909778967,1.2977768486621333,0.27941176295280457,0.5796568393707275
relu,Falso,Drop0.75,Falso,adamax,"(2, 2)",[32],"(2, 2)",3Capas,2.0012840453316185,1.2857660008411782,0.3137255012989044,0.5502451062202454
relu,Falso,Drop0.75,Falso,adamax,"(2, 2)",[32],"(3, 3)",2Capas,2.0164697848114312,1.57288849587534,0.3284313678741455,0.46568626165390015
relu,Falso,Drop0.75,Falso,adamax,"(2, 2)",[32],"(3, 3)",3Capas,2.2633360647687724,2.080119492960911,0.1568627506494522,0.2193627506494522
relu,Falso,Drop0.75,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",2Capas,2.1479414911831127,2.1264621697220147,0.1862745136022568,0.2144607901573181
relu,Falso,Drop0.75,Falso,adamax,"(3, 3)","[32, 16]","(2, 2)",3Capas,2.2328891193165497,2.15652060508728,0.1568627506494522,0.18137255311012268
relu,Falso,Drop0.75,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",2Capas,2.292189411088532,2.2873934483995626,0.11274509876966476,0.13112744688987732
relu,Falso,Drop0.75,Falso,adamax,"(3, 3)","[32, 16]","(3, 3)",3Capas,2.292399065167296,2.289252005371393,0.11274509876966476,0.1323529481887817
relu,Falso,Drop0.75,Falso,adamax,"(3, 3)",[32],"(2, 2)",2Capas,2.068787887984631,1.0807122856962914,0.3382352888584137,0.6372548937797545
relu,Falso,Drop0.75,Falso,adamax,"(3, 3)",[32],"(2, 2)",3Capas,2.007227635851093,1.3634077310562132,0.27450981736183167,0.5049019455909729
relu,Falso,Drop0.75,Falso,adamax,"(3, 3)",[32],"(3, 3)",2Capas,2.137879708234001,2.0302981114855,0.2401960790157318,0.2610294222831726
